2024-02-24 20:22:55.247 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.microservice1.SprintBootDemoApplicationTests], using SpringBootContextLoader
2024-02-24 23:31:55.689 [main] INFO  org.springframework.ws.soap.addressing.server.AnnotationActionEndpointMapping - Supporting [WS-Addressing August 2004, WS-Addressing 1.0]
2024-02-24 23:31:55.872 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-02-24 23:31:56.157 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-02-24 23:31:56.198 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-02-24 23:31:56.238 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.4.Final
2024-02-24 23:31:56.410 [main] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2024-02-24 23:31:56.521 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2024-02-24 23:31:56.946 [main] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2024-02-24 23:31:56.952 [main] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-02-24 23:31:57.739 [main] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-02-24 23:31:58.431 [main] INFO  com.example.microservice1.SprintBootDemoApplicationTests - Started SprintBootDemoApplicationTests in 3.893 seconds (JVM running for 4.827)
2024-02-24 23:31:58.570 [SpringApplicationShutdownHook] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-02-24 23:31:58.572 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-02-24 23:31:58.577 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2024-02-24 23:45:21.887 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.microservice1.SprintBootDemoApplicationTests], using SpringBootContextLoader
2024-02-24 23:45:21.893 [main] INFO  org.springframework.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.example.microservice1.SprintBootDemoApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2024-02-24 23:45:21.894 [main] INFO  org.springframework.test.context.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.microservice1.SprintBootDemoApplicationTests]: SprintBootDemoApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2024-02-24 23:45:21.972 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.microservice1.SprintBootDemoApplication for test class com.example.microservice1.SprintBootDemoApplicationTests
2024-02-24 23:45:22.040 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2024-02-24 23:45:22.076 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@16c63f5, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@35229f85, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@6d3c5255, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@b1712f3, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@6986bbaf, org.springframework.test.context.support.DirtiesContextTestExecutionListener@4879dfad, org.springframework.test.context.transaction.TransactionalTestExecutionListener@4758820d, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@74eb909f, org.springframework.test.context.event.EventPublishingTestExecutionListener@28ec166e, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@2eee3069, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@2da59753, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@5629510, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@4df5bcb4, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@12c7a01b, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@13d9b21f]
2024-02-24 23:45:22.277 [main] INFO  com.example.microservice1.SprintBootDemoApplicationTests - Starting SprintBootDemoApplicationTests using Java 1.8.0_382 on Amit with PID 27216 (started by mailf in D:\workspace-spring-tool-suite\SprintBootDemo)
2024-02-24 23:45:22.279 [main] INFO  com.example.microservice1.SprintBootDemoApplicationTests - No active profile set, falling back to default profiles: default
2024-02-24 23:45:22.868 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-02-24 23:45:22.932 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 54 ms. Found 2 JPA repository interfaces.
2024-02-24 23:45:23.204 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.ws.config.annotation.DelegatingWsConfiguration' of type [org.springframework.ws.config.annotation.DelegatingWsConfiguration$$EnhancerBySpringCGLIB$$8a162e72] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-02-24 23:45:23.231 [main] INFO  org.springframework.ws.soap.addressing.server.AnnotationActionEndpointMapping - Supporting [WS-Addressing August 2004, WS-Addressing 1.0]
2024-02-24 23:45:23.437 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-02-24 23:45:23.704 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-02-24 23:45:23.750 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-02-24 23:45:23.788 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.4.Final
2024-02-24 23:45:23.974 [main] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2024-02-24 23:45:24.079 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2024-02-24 23:45:24.504 [main] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2024-02-24 23:45:24.509 [main] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-02-24 23:45:25.383 [main] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-02-24 23:45:26.071 [main] INFO  com.example.microservice1.SprintBootDemoApplicationTests - Started SprintBootDemoApplicationTests in 3.964 seconds (JVM running for 4.9)
2024-02-24 23:45:26.165 [SpringApplicationShutdownHook] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-02-24 23:45:26.167 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-02-24 23:45:26.172 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2024-02-25 10:50:16.634 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.example.microservice1.SprintBootDemoApplicationTests], using SpringBootContextLoader
2024-02-25 10:50:16.639 [main] INFO  org.springframework.test.context.support.AbstractContextLoader - Could not detect default resource locations for test class [com.example.microservice1.SprintBootDemoApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2024-02-25 10:50:16.640 [main] INFO  org.springframework.test.context.support.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.example.microservice1.SprintBootDemoApplicationTests]: SprintBootDemoApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2024-02-25 10:50:16.707 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.example.microservice1.SprintBootDemoApplication for test class com.example.microservice1.SprintBootDemoApplicationTests
2024-02-25 10:50:16.777 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2024-02-25 10:50:16.793 [main] INFO  org.springframework.boot.test.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@499b2a5c, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@596df867, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@c1fca1e, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@241a53ef, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@344344fa, org.springframework.test.context.support.DirtiesContextTestExecutionListener@2db2cd5, org.springframework.test.context.transaction.TransactionalTestExecutionListener@70e659aa, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@615f972, org.springframework.test.context.event.EventPublishingTestExecutionListener@285f09de, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@73393584, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@31500940, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@1827a871, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@48e64352, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@7249dadf, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@4362d7df]
